id,long,lat,Mode,fid,h3,Commune,CodeCom
node/21141275,-6.8448318100,34.0287383100,bus,21769,8839a864a1fffff,Hassan,5
node/444366969,-6.7849928100,34.0473091100,bus,6063,8839ab916bfffff,Tabriquet,9
node/1131054015,-6.7848103100,34.0474758100,bus,6063,8839ab916bfffff,Tabriquet,9
node/1311854956,-6.8642711100,33.9826360100,tram,21731,8839a865bdfffff,Agdal Riyad,1
node/1311857650,-6.8608962100,33.9861401100,tram,21737,8839a865b1fffff,Agdal Riyad,1
node/1311859342,-6.8492608100,33.9972128100,tram,21748,8839a86597fffff,Agdal Riyad,1
node/1311859666,-6.8439142100,33.9997104100,tram,21748,8839a86597fffff,Agdal Riyad,1
node/1311863524,-6.8266195100,34.0193332100,tram,5638,8839ab9a49fffff,Hassan,5
node/1385104795,-6.8162902100,34.0379406100,tram,21763,8839a864b1fffff,Bab Lamrissa,3
node/1385104799,-6.8154402100,34.0408635100,tram,21759,8839a864b9fffff,Bab Lamrissa,3
node/1385104813,-6.7944199100,34.0541451100,tram,21775,8839a86493fffff,Tabriquet,9
node/1385104814,-6.8009223100,34.0475870100,tram,21773,8839a86497fffff,Tabriquet,9
node/1385104815,-6.8114080100,34.0431551100,tram,21758,8839a864bbfffff,Tabriquet,9
node/1385104817,-6.8252548100,34.0249857100,tram,5638,8839ab9a49fffff,Hassan,5
node/1385104828,-6.8067974100,34.0454620100,tram,21758,8839a864bbfffff,Tabriquet,9
node/1385128920,-6.8126047100,34.0354648100,tram,21763,8839a864b1fffff,Tabriquet,9
node/1385128927,-6.8579424100,33.9892135100,tram,21733,8839a865b9fffff,Agdal Riyad,1
node/1385128949,-6.8522856100,33.9951970100,tram,21732,8839a865bbfffff,Agdal Riyad,1
node/1385128950,-6.8500026100,34.0187958100,tram,21747,8839a86599fffff,Hassan,5
node/1385128952,-6.7996531100,34.0346707100,tram,21762,8839a864b3fffff,Bettana,5
node/1385128955,-6.8430878100,34.0044765100,tram,21750,8839a86593fffff,Agdal Riyad,1
node/1385128965,-6.8591491100,34.0107721100,tram,21745,8839a8659dfffff,Hassan,5
node/1385128984,-6.8429430100,34.0206763100,tram,21767,8839a864a5fffff,Hassan,5
node/1385128993,-6.8546570100,34.0161444100,tram,21747,8839a86599fffff,Hassan,5
node/1385129014,-6.8314238100,34.0188651100,tram,5638,8839ab9a49fffff,Hassan,5
node/1385129016,-6.8066771100,34.0349746100,tram,21762,8839a864b3fffff,Bettana,5
node/1558969227,-7.0127349100,33.8878599100,bus,21395,8839a86f31fffff,Skhirate,5
node/1631787343,-6.7362188100,33.9906017100,bus,5621,8839ab9a81fffff,Hssaine,6
node/1653197100,-6.8314338100,34.0180330100,tram,5636,8839ab9a4dfffff,Hassan,5
node/1653197101,-6.8341586100,34.0236639100,tram,21766,8839a864a7fffff,Hassan,5
node/1653197102,-6.8393711100,34.0117427100,tram,21746,8839a8659bfffff,Agdal Riyad,1
node/1653197103,-6.8429610100,34.0090720100,tram,21750,8839a86593fffff,Agdal Riyad,1
node/1653197107,-6.8388914100,34.0218537100,tram,21766,8839a864a7fffff,Hassan,5
node/1653197109,-6.8361443100,34.0159983100,tram,5636,8839ab9a4dfffff,Hassan,5
node/1654142232,-6.8221635100,34.0253870100,tram,21761,8839a864b5fffff,Hassan,5
node/1654158466,-6.8193913100,34.0321416100,tram,21761,8839a864b5fffff,Bab Lamrissa,3
node/1700427465,-6.9289854100,33.9481383100,bus,21403,8839a86ee3fffff,Harhoura,3
node/1700427704,-6.9752169100,33.9138727100,bus,21591,8839a86c41fffff,Harhoura,3
node/1770217635,-6.9252418100,33.8997472100,bus,21609,8839a86c17fffff,Témara,7
node/1824603746,-6.8532329100,33.9851300100,bus,21737,8839a865b1fffff,Agdal Riyad,1
node/1824603809,-6.8504989100,33.9854626100,bus,21736,8839a865b3fffff,Agdal Riyad,1
node/1824603859,-6.8521994100,33.9849110100,taxi,21737,8839a865b1fffff,Agdal Riyad,1
node/1824603869,-6.8495870100,33.9833808100,taxi,21736,8839a865b3fffff,Souissi,6
node/1824603870,-6.8500376100,33.9854804100,bus,21736,8839a865b3fffff,Agdal Riyad,1
node/1824603937,-6.8537551100,33.9873930100,taxi,21737,8839a865b1fffff,Agdal Riyad,1
node/1867480200,-7.0392855100,33.8545497100,train,21714,8839a86897fffff,Skhirate,5
node/2562113443,-6.8212216100,33.9738392100,bus,5649,8839ab9a2dfffff,El Youssoufia,3
node/2572775481,-6.9307933100,33.9174789100,train,21419,8839a86ea5fffff,Témara,7
node/2671776678,-6.7677545100,34.0780361100,bus,5974,8839ab9337fffff,Layayda,7
node/2671777021,-6.7676851100,34.0778708100,bus,5974,8839ab9337fffff,Layayda,7
node/2817076543,-6.7677144100,34.0780634100,bus,5974,8839ab9337fffff,Layayda,7
node/2819226556,-6.8367276100,34.0159847100,train,5636,8839ab9a4dfffff,Hassan,5
node/2972378141,-6.8221365100,34.0254174100,tram,21761,8839a864b5fffff,Hassan,5
node/2972378149,-6.8114264100,34.0431871100,tram,21758,8839a864bbfffff,Tabriquet,9
node/2972388834,-6.8009612100,34.0476004100,tram,21773,8839a86497fffff,Tabriquet,9
node/2972388882,-6.8154726100,34.0408912100,tram,21759,8839a864b9fffff,Bab Lamrissa,3
node/2972388898,-6.8163239100,34.0379448100,tram,21763,8839a864b1fffff,Bab Lamrissa,3
node/2972388903,-6.8253480100,34.0253468100,tram,5638,8839ab9a49fffff,Hassan,5
node/2995242953,-6.9001818100,33.9295703100,bus,21412,8839a86eb5fffff,Témara,7
node/3150442158,-6.9080962100,33.9246501100,bus,21546,8839a86cc9fffff,Témara,7
node/3150442159,-6.8648031100,33.9538409100,bus,5550,8839ab9b45fffff,Agdal Riyad,1
node/3150442160,-6.8740244100,33.9601037100,bus,5546,8839ab9b4dfffff,Agdal Riyad,1
node/3150442161,-6.8697816100,33.9487291100,bus,5534,8839ab9b6bfffff,Agdal Riyad,1
node/3150442162,-6.8470794100,33.9965465100,bus,21748,8839a86597fffff,Agdal Riyad,1
node/3150442163,-6.8911826100,33.9294343100,bus,21411,8839a86eb7fffff,Témara,7
node/3150442164,-6.8412568100,34.0229869100,bus,21766,8839a864a7fffff,Hassan,5
node/3150442165,-6.8730173100,33.9605728100,bus,5546,8839ab9b4dfffff,Agdal Riyad,1
node/3150442167,-6.9212347100,33.8910199100,bus,21531,8839a86cedfffff,Témara,7
node/3150442168,-6.9217242100,33.8817197100,bus,21535,8839a86ce5fffff,Témara,7
node/3150442169,-6.9218364100,33.8866698100,bus,21531,8839a86cedfffff,Témara,7
node/3150442170,-6.8967624100,33.9270349100,bus,21411,8839a86eb7fffff,Témara,7
node/3150442171,-6.8386874100,34.0149252100,bus,21746,8839a8659bfffff,Agdal Riyad,1
node/3150442172,-6.8841427100,33.9359717100,bus,21413,8839a86eb3fffff,Témara,7
node/3150442173,-6.9060661100,33.9273766100,bus,21412,8839a86eb5fffff,Témara,7
node/3150442174,-6.9119885100,33.9161153100,bus,21544,8839a86ccdfffff,Témara,7
node/3150442175,-6.8701009100,33.9661077100,bus,5546,8839ab9b4dfffff,Agdal Riyad,1
node/3150442176,-6.8563964100,33.9821876100,bus,21737,8839a865b1fffff,Agdal Riyad,1
node/3150442177,-6.8407885100,34.0109017100,bus,21746,8839a8659bfffff,Agdal Riyad,1
node/3150442178,-6.8514092100,33.9886039100,bus,21732,8839a865bbfffff,Agdal Riyad,1
node/3150442180,-6.8502589100,33.9954524100,bus,21732,8839a865bbfffff,Agdal Riyad,1
node/3150442182,-6.9210556100,33.9023298100,bus,21611,8839a86c13fffff,Témara,7
node/3150442183,-6.9184682100,33.9086558100,bus,21611,8839a86c13fffff,Témara,7
node/3150442184,-6.9023462100,33.9287485100,bus,21412,8839a86eb5fffff,Témara,7
node/3150442186,-6.9101343100,33.9195191100,bus,21546,8839a86cc9fffff,Témara,7
node/3150442187,-6.9159161100,33.9110351100,bus,21544,8839a86ccdfffff,Témara,7
node/3150442188,-6.8698613100,33.9579289100,bus,5550,8839ab9b45fffff,Agdal Riyad,1
node/3150442189,-6.9207022100,33.9065982100,bus,21611,8839a86c13fffff,Témara,7
node/3150442194,-6.9136289100,33.9135816100,bus,21544,8839a86ccdfffff,Témara,7
node/3150442195,-6.9087626100,33.9229124100,bus,21546,8839a86cc9fffff,Témara,7
node/3150442196,-6.8666526100,33.9514702100,bus,5534,8839ab9b6bfffff,Agdal Riyad,1
node/3150442198,-6.8751236100,33.9600973100,bus,5546,8839ab9b4dfffff,Agdal Riyad,1
node/3150442199,-6.8627324100,33.9755731100,bus,21735,8839a865b5fffff,Agdal Riyad,1
node/3150442200,-6.8393624100,34.0181112100,bus,21766,8839a864a7fffff,Agdal Riyad,1
node/3586353518,-6.8313526100,34.0225569100,taxi,21766,8839a864a7fffff,Hassan,5
node/3586376540,-6.8550134100,34.0016744100,taxi,21749,8839a86595fffff,Agdal Riyad,1
node/3586376541,-6.8550267100,34.0013682100,bus,21749,8839a86595fffff,Agdal Riyad,1
node/3586376542,-6.8552412100,34.0014315100,bus,21749,8839a86595fffff,Agdal Riyad,1
node/3586378582,-6.8518059100,34.0076949100,bus,21751,8839a86591fffff,Agdal Riyad,1
node/3586378583,-6.8518597100,34.0078757100,bus,21751,8839a86591fffff,Agdal Riyad,1
node/3586387006,-6.8527809100,34.0088447100,bus,21751,8839a86591fffff,Agdal Riyad,1
node/3586496249,-6.8044077100,34.0519211100,bus,21773,8839a86497fffff,Tabriquet,9
node/3586496250,-6.8132437100,34.0353908100,bus,21763,8839a864b1fffff,Bettana,5
node/3586496251,-6.7978164100,34.0578583100,bus,21775,8839a86493fffff,Tabriquet,9
node/3586496252,-6.8043087100,34.0518514100,bus,21773,8839a86497fffff,Tabriquet,9
node/3586496253,-6.7960569100,34.0567719100,bus,21775,8839a86493fffff,Tabriquet,9
node/3586510199,-6.7855395100,34.0591109100,bus,6080,8839ab9145fffff,Tabriquet,9
node/3586510200,-6.7885704100,34.0575898100,bus,6080,8839ab9145fffff,Tabriquet,9
node/3586516918,-6.7828500100,34.0609935100,bus,6082,8839ab9141fffff,Tabriquet,9
node/3586516919,-6.7820513100,34.0618673100,taxi,6082,8839ab9141fffff,Tabriquet,9
node/3586521111,-6.7746042100,34.0704302100,bus,6077,8839ab914bfffff,Layayda,7
node/3586521112,-6.7782612100,34.0673087100,bus,6077,8839ab914bfffff,Layayda,7
node/3586618969,-6.7676225100,34.0778754100,bus,5974,8839ab9337fffff,Layayda,7
node/3593108778,-6.8547363100,33.9937399100,bus,21732,8839a865bbfffff,Agdal Riyad,1
node/3593108779,-6.8554257100,33.9937711100,bus,21733,8839a865b9fffff,Agdal Riyad,1
node/3593340052,-6.8520272100,34.0044568100,bus,21751,8839a86591fffff,Agdal Riyad,1
node/3674168625,-6.7936006100,34.0549507100,bus,21775,8839a86493fffff,Tabriquet,9
node/3674168626,-6.7934696100,34.0548162100,bus,21775,8839a86493fffff,Tabriquet,9
node/3674171945,-6.8581844100,33.9946043100,bus,21733,8839a865b9fffff,Agdal Riyad,1
node/3696236724,-6.8309891100,34.0223507100,bus,5638,8839ab9a49fffff,Hassan,5
node/3696236925,-6.8274185100,34.0242172100,bus,5638,8839ab9a49fffff,Hassan,5
node/3696238694,-6.8147636100,34.0356044100,bus,21763,8839a864b1fffff,Tabriquet,9
node/3696241011,-6.8068089100,34.0348795100,bus,21762,8839a864b3fffff,Bettana,5
node/3696242866,-6.7789836100,34.0671191100,bus,6082,8839ab9141fffff,Tabriquet,9
node/3696242867,-6.7827046100,34.0618642100,bus,6082,8839ab9141fffff,Tabriquet,9
node/3784849374,-6.7844233100,34.0475278100,taxi,6063,8839ab916bfffff,Tabriquet,9
node/4332674678,-6.9188391100,33.9050189100,bus,21611,8839a86c13fffff,Témara,7
node/4332674679,-6.9189520100,33.9052551100,bus,21611,8839a86c13fffff,Témara,7
node/4332674680,-6.9106720100,33.9125516100,bus,21544,8839a86ccdfffff,Témara,7
node/4332674681,-6.9108260100,33.9126550100,bus,21544,8839a86ccdfffff,Témara,7
node/4363428690,-6.8565996100,33.9598104100,bus,5551,8839ab9b43fffff,Agdal Riyad,1
node/4460652430,-6.8747320100,33.9798740100,bus,21743,8839a865a3fffff,Yacoub El Mansour,9
node/4460652431,-6.8682518100,33.9898400100,bus,21753,8839a86587fffff,Yacoub El Mansour,9
node/4510444089,-6.8513297100,33.9999425100,bus,21749,8839a86595fffff,Agdal Riyad,1
node/4510444189,-6.8495868100,34.0005629100,taxi,21749,8839a86595fffff,Agdal Riyad,1
node/4592815883,-6.8492728100,33.9972452100,tram,21748,8839a86597fffff,Agdal Riyad,1
node/4592815884,-6.8394036100,34.0117606100,tram,21746,8839a8659bfffff,Agdal Riyad,1
node/4592815885,-6.8430008100,34.0090849100,tram,21750,8839a86593fffff,Agdal Riyad,1
node/4592815886,-6.8609320100,33.9861577100,tram,21737,8839a865b1fffff,Agdal Riyad,1
node/4592815887,-6.8431222100,34.0044523100,tram,21750,8839a86593fffff,Agdal Riyad,1
node/4592815888,-6.8523222100,33.9952137100,tram,21732,8839a865bbfffff,Agdal Riyad,1
node/4592816489,-6.8643068100,33.9826536100,tram,21731,8839a865bdfffff,Agdal Riyad,1
node/4592816490,-6.8361553100,34.0160237100,tram,5636,8839ab9a4dfffff,Hassan,5
node/4592816491,-6.8439616100,33.9997079100,tram,21748,8839a86597fffff,Agdal Riyad,1
node/4592816492,-6.8314520100,34.0180628100,tram,5636,8839ab9a4dfffff,Hassan,5
node/4592889789,-6.8125809100,34.0354956100,tram,21763,8839a864b1fffff,Tabriquet,9
node/4592889790,-6.8341781100,34.0236958100,tram,21766,8839a864a7fffff,Hassan,5
node/4592889791,-6.8429486100,34.0206916100,tram,21767,8839a864a5fffff,Hassan,5
node/4592889792,-6.8194219100,34.0321537100,tram,21761,8839a864b5fffff,Bab Lamrissa,3
node/4592889793,-6.8066780100,34.0350041100,tram,21762,8839a864b3fffff,Tabriquet,9
node/4592889794,-6.7996460100,34.0347090100,tram,21762,8839a864b3fffff,Bettana,5
node/4592889795,-6.7944670100,34.0541743100,tram,21775,8839a86493fffff,Tabriquet,9
node/4592889796,-6.8591944100,34.0107980100,tram,21745,8839a8659dfffff,Hassan,5
node/4592889797,-6.8579793100,33.9892397100,tram,21733,8839a865b9fffff,Agdal Riyad,1
node/4592889798,-6.8068266100,34.0454963100,tram,21758,8839a864bbfffff,Tabriquet,9
node/4592889799,-6.8389079100,34.0218833100,tram,21766,8839a864a7fffff,Hassan,5
node/4592889800,-6.8313928100,34.0188744100,tram,5638,8839ab9a49fffff,Hassan,5
node/4592889801,-6.8500162100,34.0188127100,tram,21747,8839a86599fffff,Hassan,5
node/4592889802,-6.8546960100,34.0161618100,tram,21747,8839a86599fffff,Hassan,5
node/4592889803,-6.8266437100,34.0193649100,tram,5638,8839ab9a49fffff,Hassan,5
node/4720745494,-6.8014428100,34.0504241100,bus,21773,8839a86497fffff,Tabriquet,9
node/4986415527,-6.8178550100,34.0486367100,bus,21774,8839a86495fffff,Bab Lamrissa,3
node/4995934821,-6.8069618100,34.0351107100,bus,21762,8839a864b3fffff,Tabriquet,9
node/5289375822,-6.8347627100,34.0158626100,bus,5636,8839ab9a4dfffff,Hassan,5
node/5574347121,-6.8514314100,34.0029464100,bus,21749,8839a86595fffff,Agdal Riyad,1
node/5574349521,-6.9269710100,33.9275580100,bus,21421,8839a86ea1fffff,Témara,7
node/5769102796,-6.8420312100,34.0263371100,bus,21769,8839a864a1fffff,Hassan,5
node/5794802474,-6.7846875100,34.0434739100,bus,6068,8839ab9161fffff,Bettana,5
node/6450146831,-6.8645820100,34.0050686100,tram,21755,8839a86583fffff,Yacoub El Mansour,9
node/6450146832,-6.8645552100,34.0050461100,tram,21755,8839a86583fffff,Yacoub El Mansour,9
node/6562843098,-6.8331896100,34.0211192100,bus,21766,8839a864a7fffff,Hassan,5
node/6726659199,-6.8707587100,33.9741450100,bus,5548,8839ab9b49fffff,Agdal Riyad,1
node/6731711242,-6.7706749100,34.0189731100,bus,6094,8839ab9125fffff,Hssaine,6
node/6732642319,-6.7902013100,34.0779126100,bus,5980,8839ab9323fffff,Bab Lamrissa,3
node/6745875630,-6.9072600100,33.9696277100,bus,21407,8839a86ed1fffff,Yacoub El Mansour,9
node/6753377454,-6.8678423100,34.0008775100,tram,21755,8839a86583fffff,Yacoub El Mansour,9
node/6753377455,-6.8678955100,34.0008979100,tram,21755,8839a86583fffff,Yacoub El Mansour,9
node/6753377456,-6.8718971100,33.9953108100,tram,21753,8839a86587fffff,Yacoub El Mansour,9
node/6753377457,-6.8718332100,33.9953026100,tram,21753,8839a86587fffff,Yacoub El Mansour,9
node/6753377458,-6.8717603100,33.9914813100,tram,21753,8839a86587fffff,Yacoub El Mansour,9
node/6753377459,-6.8717315100,33.9914520100,tram,21753,8839a86587fffff,Yacoub El Mansour,9
node/6753379039,-6.9584010100,33.9258521100,bus,21580,8839a86c5dfffff,Harhoura,3
node/6757365358,-6.8792313100,33.9580553100,bus,21427,8839a86e93fffff,Agdal Riyad,1
node/6807648044,-6.8255268100,34.0138951100,bus,5641,8839ab9a41fffff,Hassan,5
node/6817166408,-7.0563593100,33.8654842100,bus,21711,8839a8689dfffff,Skhirate,5
node/6838446675,-6.7365297100,33.9883612100,bus,5621,8839ab9a81fffff,Hssaine,6
node/6847168411,-6.8550638100,34.0014189100,bus,21749,8839a86595fffff,Agdal Riyad,1
node/6988270404,-6.8361348100,34.0227601100,bus,21766,8839a864a7fffff,Hassan,5
node/7213813771,-6.7932936100,34.0342714100,tram,6066,8839ab9165fffff,Bettana,5
node/7213813772,-6.7933014100,34.0342340100,tram,6066,8839ab9165fffff,Bettana,5
node/7446934254,-6.7869771100,34.0323899100,tram,6065,8839ab9167fffff,Bettana,5
node/7446934255,-6.7869869100,34.0323506100,tram,6065,8839ab9167fffff,Bettana,5
node/7660579360,-6.7805631100,34.0309989100,tram,6065,8839ab9167fffff,Bettana,5
node/7660579361,-6.7805492100,34.0310313100,tram,6065,8839ab9167fffff,Bettana,5
node/7660579362,-6.7740800100,34.0298716100,tram,6092,8839ab9129fffff,Hssaine,6
node/7660579363,-6.7740569100,34.0298954100,tram,6092,8839ab9129fffff,Hssaine,6
node/7660579364,-6.7679600100,34.0284829100,tram,6091,8839ab912bfffff,Hssaine,6
node/7660579365,-6.7679211100,34.0284976100,tram,6091,8839ab912bfffff,Hssaine,6
node/7660579366,-6.7624365100,34.0271336100,tram,6091,8839ab912bfffff,Hssaine,6
node/7660579367,-6.7624195100,34.0271644100,tram,6091,8839ab912bfffff,Hssaine,6
node/7660579368,-6.7589609100,34.0261882100,tram,6095,8839ab9123fffff,Hssaine,6
node/7660579369,-6.7589870100,34.0262391100,tram,6095,8839ab9123fffff,Hssaine,6
node/7660579370,-6.7536363100,34.0251349100,tram,6087,8839ab9135fffff,Hssaine,6
node/7660579371,-6.7536198100,34.0251719100,tram,6087,8839ab9135fffff,Hssaine,6
node/8191082094,-6.8425271100,34.0202169100,taxi,21767,8839a864a5fffff,Hassan,5
node/8468091121,-6.8685164100,33.9882902100,taxi,21731,8839a865bdfffff,Yacoub El Mansour,9
node/8744658300,-6.8058926100,34.0355969100,taxi,21762,8839a864b3fffff,Tabriquet,9
node/8744658301,-6.8065331100,34.0350804100,taxi,21762,8839a864b3fffff,Tabriquet,9
node/8932549959,-6.7366050100,33.9884358100,bus,5621,8839ab9a81fffff,Hssaine,6
node/8932611505,-6.7864204100,34.0813501100,bus,5980,8839ab9323fffff,Layayda,7
node/8944527995,-6.9328085100,33.8936868100,bus,21593,8839a86c3bfffff,Témara,7
node/8950936525,-6.8256177100,34.0139405100,bus,5641,8839ab9a41fffff,Hassan,5
node/8958219671,-6.8170416100,34.0350111100,bus,21763,8839a864b1fffff,Bab Lamrissa,3
node/8958219672,-6.7923603100,34.0348105100,bus,6066,8839ab9165fffff,Bettana,5
node/8958219673,-6.7921915100,34.0350176100,bus,6066,8839ab9165fffff,Bettana,5
node/8958219674,-6.7787219100,34.0309334100,bus,6092,8839ab9129fffff,Bettana,5
node/8958219675,-6.7787775100,34.0306734100,bus,6092,8839ab9129fffff,Bettana,5
node/8958219676,-6.7691658100,34.0289799100,bus,6096,8839ab9121fffff,Hssaine,6
node/8959926227,-6.7576706100,34.0260431100,bus,6095,8839ab9123fffff,Hssaine,6
node/8959926228,-6.7578691100,34.0257768100,bus,6095,8839ab9123fffff,Hssaine,6
node/8959926229,-6.7476075100,34.0222106100,bus,6087,8839ab9135fffff,Hssaine,6
node/8959926230,-6.7478583100,34.0219971100,bus,6087,8839ab9135fffff,Hssaine,6
node/8959926231,-6.7373234100,34.0153767100,bus,5585,8839ab9addfffff,Hssaine,6
node/8959926232,-6.7372764100,34.0150910100,bus,5585,8839ab9addfffff,Hssaine,6
node/8959926235,-6.7413004100,34.0084052100,bus,5595,8839ab9ac3fffff,Hssaine,6
node/8959926236,-6.7410087100,34.0082843100,bus,5595,8839ab9ac3fffff,Hssaine,6
node/8959926238,-6.7470645100,34.0033200100,bus,5593,8839ab9ac7fffff,Hssaine,6
node/8959926239,-6.7380843100,33.9957203100,bus,5617,8839ab9a89fffff,Hssaine,6
node/8959926241,-6.7397253100,33.9856278100,bus,5619,8839ab9a85fffff,Hssaine,6
node/8959926242,-6.7347042100,34.0285439100,bus,6088,8839ab9133fffff,Hssaine,6
node/8959926243,-6.7348919100,34.0285662100,bus,6088,8839ab9133fffff,Hssaine,6
node/8959926244,-6.7354048100,34.0381618100,bus,6084,8839ab913bfffff,Layayda,7
node/8959926245,-6.8288705100,34.0242786100,bus,5638,8839ab9a49fffff,Hassan,5
node/8960247611,-6.8003258100,34.0287797100,bus,5631,8839ab9a59fffff,Bettana,5
node/8960247612,-6.8004806100,34.0286855100,bus,5631,8839ab9a59fffff,Bettana,5
node/8960247614,-6.8164967100,34.0415269100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/8960247615,-6.8166854100,34.0414954100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/8960247616,-6.8202537100,34.0413652100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/8960300417,-6.8204022100,34.0412449100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/8960300418,-6.8278210100,34.0461635100,bus,21777,8839a86487fffff,Bab Lamrissa,3
node/8960300419,-6.8276923100,34.0462124100,bus,21777,8839a86487fffff,Bab Lamrissa,3
node/8960300420,-6.8223411100,34.0540649100,bus,21778,8839a86483fffff,Bab Lamrissa,3
node/8960300421,-6.8224216100,34.0540938100,bus,21778,8839a86483fffff,Bab Lamrissa,3
node/8960300422,-6.8096220100,34.0543656100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300423,-6.8093900100,34.0543220100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300424,-6.8039971100,34.0588714100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300425,-6.8039421100,34.0586981100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300427,-6.7855190100,34.0403458100,bus,6068,8839ab9161fffff,Bettana,5
node/8960300428,-6.7852792100,34.0403045100,bus,6068,8839ab9161fffff,Bettana,5
node/8960300430,-6.7907190100,34.0694509100,bus,5978,8839ab9327fffff,Bab Lamrissa,3
node/8960300431,-6.7906180100,34.0693580100,bus,5978,8839ab9327fffff,Bab Lamrissa,3
node/8960300432,-6.7827364100,34.0758163100,bus,5975,8839ab9335fffff,Layayda,7
node/8960300433,-6.7826347100,34.0757603100,bus,5975,8839ab9335fffff,Layayda,7
node/8960407127,-6.8075173100,34.0450096100,bus,21758,8839a864bbfffff,Tabriquet,9
node/8960407128,-6.8077208100,34.0452415100,bus,21758,8839a864bbfffff,Tabriquet,9
node/8960407129,-6.7925051100,34.0611659100,bus,6076,8839ab914dfffff,Tabriquet,9
node/8960407130,-6.7925242100,34.0608113100,bus,6076,8839ab914dfffff,Tabriquet,9
node/8960407131,-6.7642215100,34.0750279100,bus,5974,8839ab9337fffff,Layayda,7
node/8960407132,-6.7668571100,34.0733067100,bus,5974,8839ab9337fffff,Layayda,7
node/8960407133,-6.7833622100,34.0510738100,bus,6063,8839ab916bfffff,Tabriquet,9
node/8960407134,-6.7832066100,34.0509136100,bus,6063,8839ab916bfffff,Tabriquet,9
node/8960407135,-6.7959618100,34.0419499100,bus,6062,8839ab916dfffff,Tabriquet,9
node/8960407136,-6.7954601100,34.0415900100,bus,6062,8839ab916dfffff,Bettana,5
node/8960437127,-6.8239085100,34.0168923100,bus,5641,8839ab9a41fffff,Hassan,5
node/8968579006,-6.8395747100,34.0182214100,bus,21766,8839a864a7fffff,Agdal Riyad,1
node/8968579009,-6.8435500100,34.0017178100,bus,21748,8839a86597fffff,Agdal Riyad,1
node/8968579010,-6.8433369100,34.0014300100,bus,21748,8839a86597fffff,Agdal Riyad,1
node/8968579011,-6.8650276100,33.9818894100,bus,21731,8839a865bdfffff,Agdal Riyad,1
node/8968579012,-6.8640742100,33.9815158100,bus,21735,8839a865b5fffff,Agdal Riyad,1
node/8968579013,-6.8708745100,33.9742068100,bus,5548,8839ab9b49fffff,Agdal Riyad,1
node/8968579014,-6.8772783100,33.9650910100,bus,5546,8839ab9b4dfffff,Agdal Riyad,1
node/8968579015,-6.8790370100,33.9577051100,bus,21427,8839a86e93fffff,Agdal Riyad,1
node/8968613417,-6.8843816100,33.9467340100,bus,21425,8839a86e97fffff,Agdal Riyad,1
node/8968613418,-6.8841135100,33.9467254100,bus,21425,8839a86e97fffff,Agdal Riyad,1
node/8968613419,-6.8872325100,33.9368970100,bus,21413,8839a86eb3fffff,Témara,7
node/8968613421,-6.9058648100,33.9272380100,bus,21412,8839a86eb5fffff,Témara,7
node/8969381106,-6.7978442100,34.0508025100,bus,21773,8839a86497fffff,Tabriquet,9
node/8969381107,-6.7976820100,34.0506941100,bus,21773,8839a86497fffff,Tabriquet,9
node/8969381108,-6.7853567100,34.0589977100,bus,6080,8839ab9145fffff,Tabriquet,9
node/8969381109,-6.7737528100,34.0611210100,bus,6081,8839ab9143fffff,Layayda,7
node/8969381110,-6.7735817100,34.0609136100,bus,6081,8839ab9143fffff,Layayda,7
node/8969381112,-6.7615352100,34.0677649100,bus,6069,8839ab915dfffff,Layayda,7
node/8969381113,-6.7526697100,34.0779952100,bus,6070,8839ab915bfffff,Layayda,7
node/8969381114,-6.7524814100,34.0778997100,bus,6070,8839ab915bfffff,Layayda,7
node/8969479520,-6.7474857100,34.0691370100,bus,6074,8839ab9153fffff,Layayda,7
node/8969479521,-6.7770629100,34.0577527100,bus,6079,8839ab9147fffff,Layayda,7
node/8969479522,-6.7772238100,34.0578349100,bus,6079,8839ab9147fffff,Layayda,7
node/8969479523,-6.7919599100,34.0422296100,bus,6068,8839ab9161fffff,Bettana,5
node/8969479524,-6.7917802100,34.0421385100,bus,6068,8839ab9161fffff,Bettana,5
node/8969479525,-6.7985447100,34.0357996100,bus,6066,8839ab9165fffff,Bettana,5
node/8969479526,-6.7983569100,34.0357107100,bus,6066,8839ab9165fffff,Bettana,5
node/8969479532,-6.7753536100,34.0826385100,bus,5977,8839ab9331fffff,Layayda,7
node/8970574118,-6.7788397100,34.0470664100,bus,6063,8839ab916bfffff,Tabriquet,9
node/8970574119,-6.7914963100,34.0467422100,bus,6064,8839ab9169fffff,Bettana,5
node/8970574120,-6.7913483100,34.0469176100,bus,6064,8839ab9169fffff,Tabriquet,9
node/8970574121,-6.7693203100,34.0287094100,bus,6096,8839ab9121fffff,Hssaine,6
node/8970574122,-6.7346030100,34.0198305100,bus,6086,8839ab9137fffff,Hssaine,6
node/8970574123,-6.7348767100,34.0199951100,bus,6086,8839ab9137fffff,Hssaine,6
