id,long,lat,Mode,fid,h3,Commune,CodeCom,CodeProv,Province
node/12156186627,-6.78139201,34.08723861,bus,5971,8839ab933dfffff,Layayda,7,441,Salé
node/12156277543,-6.83609831,34.02277071,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/12156317355,-6.78227201,34.06061901,bus,6082,8839ab9141fffff,Tabriquet,9,441,Salé
node/12156317356,-6.77546981,34.06974031,bus,6077,8839ab914bfffff,Layayda,7,441,Salé
node/12156317357,-6.77434391,34.07020431,bus,6077,8839ab914bfffff,Layayda,7,441,Salé
node/12156662662,-6.83608761,34.02282071,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/12156662663,-6.83619481,34.02278391,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/12156682742,-6.84243661,33.97335981,bus,5541,8839ab9b59fffff,Souissi,6,421,Rabat
node/12156682743,-6.84220311,33.97324201,bus,5541,8839ab9b59fffff,Souissi,6,421,Rabat
node/12156717644,-6.82742081,34.02415931,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/12158563271,-6.81253181,33.99113271,bus,5667,8839ab9a05fffff,El Youssoufia,3,421,Rabat
node/12158563272,-6.80405871,33.99016211,bus,5666,8839ab9a07fffff,El Youssoufia,3,421,Rabat
node/12158563273,-6.80408491,33.99030271,bus,5666,8839ab9a07fffff,El Youssoufia,3,421,Rabat
node/12158563274,-6.79898361,33.99076021,bus,5666,8839ab9a07fffff,El Youssoufia,3,421,Rabat
node/12158563275,-6.79890821,33.99089821,bus,5666,8839ab9a07fffff,El Youssoufia,3,421,Rabat
node/12158563276,-6.73846561,33.98883371,bus,5615,8839ab9a8dfffff,Hssaine,6,441,Salé
node/12158629409,-6.73918771,33.99944591,bus,5617,8839ab9a89fffff,Hssaine,6,441,Salé
node/12158629410,-6.73936891,33.99906631,bus,5617,8839ab9a89fffff,Hssaine,6,441,Salé
node/12158629411,-6.74296911,34.00615111,bus,5595,8839ab9ac3fffff,Hssaine,6,441,Salé
node/12158629412,-6.82703221,34.02068321,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/12160307931,-6.74746471,34.06920641,bus,6074,8839ab9153fffff,Layayda,7,441,Salé
node/12160307932,-6.75674871,34.06960621,bus,6075,8839ab9151fffff,Layayda,7,441,Salé
node/12160307933,-6.75449561,34.07014831,bus,6075,8839ab9151fffff,Layayda,7,441,Salé
node/12160307934,-6.74998421,34.06976171,bus,6075,8839ab9151fffff,Layayda,7,441,Salé
node/12160307936,-6.77341501,34.08005781,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/12160307937,-6.77352611,34.07998111,bus,5975,8839ab9335fffff,Layayda,7,441,Salé
node/12160711946,-6.73546571,34.03809461,bus,6084,8839ab913bfffff,Layayda,7,441,Salé
node/12160734067,-6.81514331,34.03853151,train,21763,8839a864b1fffff,Tabriquet,9,441,Salé
node/12167273455,-6.85664401,34.00158721,train,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/12170459816,-6.81265571,34.05219241,bus,21774,8839a86495fffff,Bab Lamrissa,3,441,Salé
node/12170459817,-6.81278141,34.05213841,bus,21774,8839a86495fffff,Bab Lamrissa,3,441,Salé
node/12170459819,-6.84943161,34.02273181,bus,21767,8839a864a5fffff,Hassan,5,421,Rabat
node/12170459820,-6.84569351,34.02303691,bus,21767,8839a864a5fffff,Hassan,5,421,Rabat
node/12174760312,-6.82731641,34.02428581,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/12184198155,-6.90552571,33.96483701,bus,21405,8839a86ed7fffff,Yacoub El Mansour,9,421,Rabat
node/12188302080,-6.80512031,34.05250261,train,21773,8839a86497fffff,Bab Lamrissa,3,441,Salé
node/12188302081,-6.88263421,33.96420761,train,21423,8839a86e9bfffff,Agdal Riyad,1,421,Rabat
node/12189923311,-6.85673921,34.00176251,train,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/12768413309,-6.85155041,33.99013271,bus,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
